extension,spdx_license,year,count_files
.geojson,NOASSERTION,2021,4559002.0
.csv,MIT,2021,3990300.0
.json,Apache-2.0,2021,2866522.0
.tif,,2021,2798845.0
.pdb,,2021,2312208.0
.json,GPL-3.0,2021,2291277.0
.wav,MIT,2021,2123400.0
.csv,GPL-3.0,2021,1516829.0
.xlsx,,2021,1461972.0
.geojson,,2021,1261011.0
.parquet,,2021,1085752.0
.csv,NOASSERTION,2021,1048291.0
.fasta,,2021,1032834.0
.tsv,,2021,856675.0
.json,0BSD,2021,682102.0
.json,CC0-1.0,2021,629844.0
.csv,Apache-2.0,2021,493965.0
.xls,,2021,489171.0
.json,Unlicense,2021,487366.0
.tif,MIT,2021,463091.0
.json,BSD-3-Clause,2021,461083.0
.kml,,2021,458478.0
.tiff,,2021,414822.0
.json,AGPL-3.0,2021,337010.0
.parquet,MIT,2021,278260.0
.dcm,,2021,277590.0
.geojson,MIT,2021,258381.0
.tsv,MIT,2021,251220.0
.wav,NOASSERTION,2021,241884.0
.pdb,GPL-3.0,2021,206711.0
.json,CC-BY-4.0,2021,196059.0
.csv,CC0-1.0,2021,176850.0
.wav,GPL-3.0,2021,160915.0
.csv,BSD-3-Clause,2021,155487.0
.xlsx,MIT,2021,153710.0
.csv,GPL-2.0,2021,153153.0
.xlsx,NOASSERTION,2021,136577.0
.tsv,CC0-1.0,2021,133217.0
.json,GPL-2.0,2021,131188.0
.pdb,MIT,2021,128413.0
.json,MPL-2.0,2021,126489.0
.wav,Apache-2.0,2021,124308.0
.tif,GPL-3.0,2021,114170.0
.dbf,,2021,96194.0
.csv,CC-BY-4.0,2021,92144.0
.shp,,2021,89127.0
.xlsx,GPL-3.0,2021,89122.0
.shx,,2021,86157.0
.tfrecords,,2021,83057.0
.csv,BSD-2-Clause,2021,75969.0
.json,BSD-2-Clause,2021,73962.0
.json,WTFPL,2021,73608.0
.csv,AGPL-3.0,2021,72415.0
.nii,,2021,72038.0
.csv,Unlicense,2021,63652.0
.fasta,Apache-2.0,2021,62982.0
.fasta,GPL-3.0,2021,57925.0
.xls,MIT,2021,51260.0
.fasta,MIT,2021,50829.0
.nii,NOASSERTION,2021,45854.0
.wav,GPL-2.0,2021,42767.0
.json,LGPL-3.0,2021,38309.0
.kml,NOASSERTION,2021,36300.0
.pdb,Apache-2.0,2021,35137.0
.csv,MPL-2.0,2021,34699.0
.dcm,MIT,2021,32923.0
.json,CC-BY-SA-4.0,2021,30938.0
.tif,Apache-2.0,2021,29810.0
.wav,CC0-1.0,2021,28569.0
.tsv,Apache-2.0,2021,28283.0
.tif,NOASSERTION,2021,27977.0
.tsv,NOASSERTION,2021,26062.0
.pdb,NOASSERTION,2021,25389.0
.tsv,GPL-3.0,2021,24981.0
.tiff,MIT,2021,24594.0
.json,LGPL-2.1,2021,24308.0
.json,ISC,2021,23654.0
.parquet,NOASSERTION,2021,22341.0
.json,EUPL-1.2,2021,22295.0
.pdb,BSD-3-Clause,2021,22269.0
.xlsx,Apache-2.0,2021,22196.0
.csv,CC-BY-SA-4.0,2021,20620.0
.vcf,,2021,19774.0
.csv,LGPL-3.0,2021,18770.0
.dbf,MIT,2021,17877.0
.shp,GPL-3.0,2021,17553.0
.wav,BSD-3-Clause,2021,17434.0
.xlsx,CC0-1.0,2021,17368.0
.shp,MIT,2021,16447.0
.dcm,GPL-3.0,2021,16188.0
.shx,MIT,2021,16164.0
.wav,Unlicense,2021,16119.0
.tif,CC0-1.0,2021,14127.0
.tsv,GPL-2.0,2021,13847.0
.shp,NOASSERTION,2021,13384.0
.dbf,NOASSERTION,2021,12653.0
.wav,AGPL-3.0,2021,12433.0
.shx,NOASSERTION,2021,12322.0
.json,BSL-1.0,2021,10516.0
.xls,GPL-3.0,2021,10001.0
.parquet,GPL-3.0,2021,9798.0
.json,ODBL-1.0,2021,9714.0
.pdb,CC-BY-SA-4.0,2021,8740.0
.xls,NOASSERTION,2021,8526.0
.tif,BSD-3-Clause,2021,8283.0
.fastq,,2021,8204.0
.tsv,BSD-3-Clause,2021,8124.0
.kml,Apache-2.0,2021,7825.0
.csv,LGPL-2.1,2021,7492.0
.kml,MIT,2021,7075.0
.nii,GPL-3.0,2021,7068.0
.parquet,Apache-2.0,2021,6936.0
.wav,MPL-2.0,2021,6904.0
.tiff,NOASSERTION,2021,6661.0
.pdb,GPL-2.0,2021,6624.0
.tsv,AGPL-3.0,2021,6588.0
.tiff,GPL-3.0,2021,6346.0
.geojson,WTFPL,2021,6191.0
.xlsx,CC-BY-SA-4.0,2021,6128.0
.dcm,Apache-2.0,2021,6047.0
.wav,CC-BY-4.0,2021,5942.0
.dcm,BSD-2-Clause,2021,5469.0
.dbf,GPL-3.0,2021,5433.0
.tiff,Apache-2.0,2021,5224.0
.fastq,MIT,2021,5189.0
.shx,GPL-3.0,2021,5158.0
.dcm,NOASSERTION,2021,4431.0
.tsv,CC-BY-4.0,2021,4378.0
.geojson,GPL-3.0,2021,4266.0
.csv,EUPL-1.2,2021,4203.0
.fasta,NOASSERTION,2021,4105.0
.xls,Apache-2.0,2021,3882.0
.tiff,AGPL-3.0,2021,3876.0
.xlsx,BSD-3-Clause,2021,3693.0
.json,EPL-2.0,2021,3692.0
.tif,GPL-2.0,2021,3569.0
.geojson,BSD-3-Clause,2021,3216.0
.vcf,MIT,2021,3130.0
.tsv,LGPL-3.0,2021,2935.0
.csv,BSD-3-Clause-Clear,2021,2874.0
.wav,CC-BY-SA-4.0,2021,2780.0
.xlsx,CC-BY-4.0,2021,2750.0
.nii,MIT,2021,2727.0
.wav,LGPL-3.0,2021,2676.0
.vcf,GPL-3.0,2021,2663.0
.pdb,Unlicense,2021,2502.0
.pdb,BSD-2-Clause,2021,2483.0
.tsv,CC-BY-SA-4.0,2021,2396.0
.tif,Unlicense,2021,2392.0
.xlsx,Unlicense,2021,2242.0
.pdb,LGPL-2.1,2021,2233.0
.json,EPL-1.0,2021,2092.0
.xlsx,GPL-2.0,2021,2054.0
.dbf,Apache-2.0,2021,1996.0
.csv,ISC,2021,1972.0
.vcf,NOASSERTION,2021,1950.0
.geojson,Apache-2.0,2021,1854.0
.fastq,GPL-3.0,2021,1852.0
.shp,Apache-2.0,2021,1844.0
.xlsx,AGPL-3.0,2021,1816.0
.shx,Apache-2.0,2021,1812.0
.pdb,CC0-1.0,2021,1793.0
.avro,,2021,1779.0
.kml,GPL-3.0,2021,1714.0
.pdb,AGPL-3.0,2021,1711.0
.pdb,LGPL-3.0,2021,1701.0
.wav,LGPL-2.1,2021,1638.0
.wav,BSD-2-Clause,2021,1587.0
.wav,ISC,2021,1548.0
.json,Zlib,2021,1546.0
.xls,BSD-3-Clause,2021,1523.0
.xlsx,BSD-2-Clause,2021,1495.0
.avro,MIT,2021,1464.0
.csv,EPL-2.0,2021,1450.0
.tif,AGPL-3.0,2021,1251.0
.tiff,BSD-3-Clause,2021,1247.0
.fasta,AGPL-3.0,2021,1174.0
.tiff,GPL-2.0,2021,1172.0
.json,OSL-3.0,2021,1164.0
.fasta,CC0-1.0,2021,1140.0
.tif,CC-BY-4.0,2021,1111.0
.xlsx,LGPL-3.0,2021,1106.0
.xls,CC0-1.0,2021,1084.0
.pdb,MPL-2.0,2021,1077.0
.sbml,,2021,1071.0
.geojson,AGPL-3.0,2021,1026.0
.tiff,Unlicense,2021,1023.0
.tif,BSD-2-Clause,2021,1011.0
.geojson,CC0-1.0,2021,1011.0
.csv,ODBL-1.0,2021,1010.0
.csv,UPL-1.0,2021,938.0
.fasta,GPL-2.0,2021,934.0
.wav,EPL-2.0,2021,916.0
.wav,Artistic-2.0,2021,857.0
.xlsx,MPL-2.0,2021,839.0
.shp,GPL-2.0,2021,834.0
.nii,CC0-1.0,2021,822.0
.xls,GPL-2.0,2021,797.0
.dbf,GPL-2.0,2021,767.0
.wav,EPL-1.0,2021,756.0
.shx,GPL-2.0,2021,731.0
.geojson,GPL-2.0,2021,707.0
.tif,LGPL-2.1,2021,699.0
.shp,CC0-1.0,2021,698.0
.csv,OSL-3.0,2021,685.0
.dbf,CC0-1.0,2021,670.0
.tsv,LGPL-2.1,2021,669.0
.shx,CC0-1.0,2021,651.0
.csv,0BSD,2021,646.0
.tsv,BSD-2-Clause,2021,620.0
.dcm,CC-BY-4.0,2021,609.0
.csv,WTFPL,2021,606.0
.xls,AGPL-3.0,2021,597.0
.dbf,BSD-3-Clause,2021,594.0
.shp,BSD-3-Clause,2021,585.0
.shx,BSD-3-Clause,2021,582.0
.tiff,LGPL-3.0,2021,582.0
.xlsx,EUPL-1.2,2021,567.0
.wav,Zlib,2021,565.0
.fasta,BSD-3-Clause,2021,558.0
.fastq,BSD-2-Clause,2021,546.0
.dcm,AGPL-3.0,2021,540.0
.parquet,AGPL-3.0,2021,537.0
.fastq,NOASSERTION,2021,521.0
.wav,WTFPL,2021,516.0
.tiff,CC-BY-4.0,2021,504.0
.tsv,MPL-2.0,2021,495.0
.csv,BSL-1.0,2021,471.0
.sbml,MIT,2021,469.0
.csv,EPL-1.0,2021,466.0
.avro,Apache-2.0,2021,460.0
.tsv,Unlicense,2021,457.0
.xls,CC-BY-SA-4.0,2021,442.0
.dcm,BSD-3-Clause,2021,424.0
.tiff,BSD-2-Clause,2021,415.0
.geojson,BSD-2-Clause,2021,414.0
.xls,BSD-2-Clause,2021,414.0
.tif,LGPL-3.0,2021,412.0
.vcf,Apache-2.0,2021,378.0
.tsv,BSD-3-Clause-Clear,2021,377.0
.dbf,CC-BY-4.0,2021,372.0
.json,Artistic-2.0,2021,372.0
.xlsx,EPL-2.0,2021,365.0
.tif,CC-BY-SA-4.0,2021,361.0
.shx,CC-BY-4.0,2021,360.0
.shp,CC-BY-4.0,2021,360.0
.dcm,CC0-1.0,2021,351.0
.geojson,CC-BY-4.0,2021,348.0
.kml,AGPL-3.0,2021,346.0
.tif,ISC,2021,343.0
.csv,OFL-1.1,2021,338.0
.json,EUPL-1.1,2021,334.0
.csv,BSD-4-Clause,2021,333.0
.json,BSD-4-Clause,2021,326.0
.json,UPL-1.0,2021,307.0
.fastq,Apache-2.0,2021,304.0
.shp,MPL-2.0,2021,299.0
.dbf,MPL-2.0,2021,299.0
.shx,MPL-2.0,2021,297.0
.dcm,LGPL-2.1,2021,288.0
.xlsx,LGPL-2.1,2021,287.0
.xls,Unlicense,2021,285.0
.xlsx,BSD-4-Clause,2021,283.0
.tif,MPL-2.0,2021,271.0
.vcf,GPL-2.0,2021,269.0
.dcm,CC-BY-SA-4.0,2021,265.0
.tiff,CC0-1.0,2021,260.0
.xls,LGPL-3.0,2021,254.0
.json,BSD-3-Clause-Clear,2021,251.0
.dbf,Unlicense,2021,251.0
.dbf,CC-BY-SA-4.0,2021,242.0
.shp,Unlicense,2021,239.0
.shp,CC-BY-SA-4.0,2021,236.0
.shx,Unlicense,2021,234.0
.shx,CC-BY-SA-4.0,2021,234.0
.dbf,EUPL-1.2,2021,228.0
.sbgn,,2021,228.0
.shx,EUPL-1.2,2021,227.0
.shp,EUPL-1.2,2021,227.0
.dcm,LGPL-3.0,2021,224.0
.vcf,BSD-3-Clause,2021,223.0
.xls,MPL-2.0,2021,220.0
.xls,EPL-1.0,2021,208.0
.geojson,CC-BY-SA-4.0,2021,205.0
.xlsx,ODBL-1.0,2021,199.0
.parquet,LGPL-3.0,2021,198.0
.tsv,ISC,2021,196.0
.dbf,AGPL-3.0,2021,195.0
.shp,AGPL-3.0,2021,193.0
.pdb,EPL-2.0,2021,192.0
.dcm,GPL-2.0,2021,189.0
.shx,AGPL-3.0,2021,189.0
.xls,0BSD,2021,189.0
.csv,EUPL-1.1,2021,187.0
.csv,Artistic-2.0,2021,184.0
.json,AFL-3.0,2021,183.0
.vcf,BSD-2-Clause,2021,173.0
.vcf,EPL-1.0,2021,169.0
.nii,BSD-2-Clause,2021,156.0
.dcm,Unlicense,2021,156.0
.fasta,Unlicense,2021,151.0
.kml,CC0-1.0,2021,150.0
.dbf,BSD-2-Clause,2021,150.0
.geojson,ISC,2021,149.0
.fasta,LGPL-2.1,2021,146.0
.fastq,BSD-3-Clause,2021,143.0
.nii,Apache-2.0,2021,140.0
.kml,BSD-2-Clause,2021,137.0
.shp,BSD-2-Clause,2021,136.0
.tiff,LGPL-2.1,2021,131.0
.geojson,Unlicense,2021,129.0
.tsv,EPL-1.0,2021,129.0
.shx,BSD-2-Clause,2021,126.0
.xls,CC-BY-4.0,2021,123.0
.fasta,BSD-2-Clause,2021,122.0
.pdb,CC-BY-4.0,2021,120.0
.kml,GPL-2.0,2021,120.0
.xls,LGPL-2.1,2021,119.0
.xlsx,WTFPL,2021,115.0
.vcf,AGPL-3.0,2021,111.0
.kml,BSD-3-Clause,2021,110.0
.wav,BSL-1.0,2021,110.0
.dbf,ISC,2021,108.0
.shp,LGPL-2.1,2021,108.0
.json,MS-PL,2021,104.0
.fastq,AGPL-3.0,2021,103.0
.parquet,BSD-3-Clause,2021,102.0
.geojson,LGPL-2.1,2021,101.0
.tif,EPL-1.0,2021,97.0
.sbml,NOASSERTION,2021,91.0
.geojson,MPL-2.0,2021,87.0
.xlsx,ISC,2021,84.0
.fasta,LGPL-3.0,2021,83.0
.pdb,BSL-1.0,2021,83.0
.dbf,LGPL-2.1,2021,82.0
.xlsx,EPL-1.0,2021,79.0
.pdb,AFL-3.0,2021,77.0
.tiff,CC-BY-SA-4.0,2021,76.0
.avro,NOASSERTION,2021,76.0
.tif,EPL-2.0,2021,75.0
.shx,ISC,2021,74.0
.kml,Unlicense,2021,74.0
.shp,ISC,2021,72.0
.parquet,CC0-1.0,2021,72.0
.tiff,Zlib,2021,71.0
.geojson,EUPL-1.2,2021,70.0
.fasta,CC-BY-SA-4.0,2021,69.0
.pdb,WTFPL,2021,68.0
.fasta,BSD-3-Clause-Clear,2021,66.0
.tfrecords,Apache-2.0,2021,63.0
.xls,ECL-2.0,2021,63.0
.dcm,EUPL-1.2,2021,63.0
.wav,OFL-1.1,2021,61.0
.wav,OSL-3.0,2021,61.0
.fasta,MPL-2.0,2021,59.0
.csv,ECL-2.0,2021,58.0
.xls,ISC,2021,58.0
.fasta,CC-BY-4.0,2021,56.0
.parquet,BSD-2-Clause,2021,54.0
.pdb,MS-PL,2021,51.0
.tif,WTFPL,2021,51.0
.pdb,0BSD,2021,51.0
.fastq,Unlicense,2021,50.0
.wav,AFL-3.0,2021,49.0
.xlsx,BSL-1.0,2021,48.0
.nii,BSD-3-Clause,2021,48.0
.json,ECL-2.0,2021,48.0
.kml,EUPL-1.2,2021,48.0
.avro,BSD-3-Clause,2021,47.0
.tfrecords,MIT,2021,44.0
.geojson,LGPL-3.0,2021,42.0
.pdb,EUPL-1.2,2021,41.0
.csv,Zlib,2021,41.0
.kml,CC-BY-4.0,2021,41.0
.tif,BSL-1.0,2021,41.0
.json,NCSA,2021,40.0
.json,OFL-1.1,2021,39.0
.dcm,MPL-2.0,2021,39.0
.vcf,BSD-3-Clause-Clear,2021,39.0
.xlsx,ECL-2.0,2021,38.0
.tiff,EPL-1.0,2021,38.0
.sbml,GPL-3.0,2021,37.0
.pdb,ISC,2021,37.0
.tiff,MPL-2.0,2021,36.0
.xls,BSL-1.0,2021,36.0
.tiff,OFL-1.1,2021,34.0
.pdb,Zlib,2021,33.0
.nii,GPL-2.0,2021,33.0
.xlsx,UPL-1.0,2021,32.0
.shx,LGPL-2.1,2021,30.0
.csv,LPPL-1.3c,2021,30.0
.fastq,CC0-1.0,2021,29.0
.parquet,GPL-2.0,2021,28.0
.csv,AFL-3.0,2021,27.0
.shx,EPL-2.0,2021,27.0
.dbf,EPL-2.0,2021,27.0
.shp,EPL-2.0,2021,27.0
.fasta,ISC,2021,27.0
.tif,ECL-2.0,2021,27.0
.fastq,GPL-2.0,2021,26.0
.wav,0BSD,2021,26.0
.tif,EUPL-1.2,2021,25.0
.xls,WTFPL,2021,25.0
.dbf,LGPL-3.0,2021,25.0
.vcf,CC0-1.0,2021,25.0
.tsv,ECL-2.0,2021,25.0
.xls,EPL-2.0,2021,24.0
.kml,MPL-2.0,2021,24.0
.json,CECILL-2.1,2021,24.0
.xlsx,0BSD,2021,23.0
.csv,MS-PL,2021,22.0
.xlsx,EUPL-1.1,2021,22.0
.kml,CC-BY-SA-4.0,2021,22.0
.geojson,ODBL-1.0,2021,22.0
.xlsx,Artistic-2.0,2021,21.0
.nii,LGPL-2.1,2021,21.0
.vcf,MPL-2.0,2021,21.0
.wav,UPL-1.0,2021,19.0
.vcf,BSL-1.0,2021,19.0
.sbml,LGPL-3.0,2021,18.0
.shp,EPL-1.0,2021,18.0
.vcf,LGPL-3.0,2021,18.0
.shx,EPL-1.0,2021,17.0
.dbf,EPL-1.0,2021,17.0
.xlsx,AFL-3.0,2021,16.0
.shp,LGPL-3.0,2021,16.0
.shx,LGPL-3.0,2021,15.0
.kml,LGPL-2.1,2021,14.0
.dbf,Artistic-2.0,2021,14.0
.shx,Artistic-2.0,2021,13.0
.avro,GPL-3.0,2021,13.0
.shp,Artistic-2.0,2021,13.0
.tfrecords,NOASSERTION,2021,13.0
.csv,CECILL-2.1,2021,13.0
.parquet,CC-BY-4.0,2021,12.0
.shp,WTFPL,2021,12.0
.nii,LGPL-3.0,2021,12.0
.nii,MPL-2.0,2021,12.0
.dbf,WTFPL,2021,12.0
.shx,WTFPL,2021,12.0
.fastq,CC-BY-4.0,2021,11.0
.fastq,MPL-2.0,2021,11.0
.sbgn,CC0-1.0,2021,11.0
.tiff,EUPL-1.2,2021,11.0
.tif,OFL-1.1,2021,11.0
.tif,BSD-4-Clause,2021,11.0
.sbml,Apache-2.0,2021,10.0
.parquet,MPL-2.0,2021,10.0
.avro,AGPL-3.0,2021,10.0
.wav,ODBL-1.0,2021,9.0
.parquet,CC-BY-SA-4.0,2021,9.0
.tsv,BSD-4-Clause,2021,9.0
.pdb,EPL-1.0,2021,9.0
.tif,OSL-3.0,2021,8.0
.xlsx,OFL-1.1,2021,8.0
.nii,AGPL-3.0,2021,8.0
.tsv,EPL-2.0,2021,8.0
.tsv,ODBL-1.0,2021,8.0
.parquet,EPL-1.0,2021,8.0
.pdb,OFL-1.1,2021,7.0
.kml,ISC,2021,7.0
.xlsx,MS-PL,2021,7.0
.tsv,BSL-1.0,2021,7.0
.tif,0BSD,2021,7.0
.json,MS-RL,2021,7.0
.wav,EUPL-1.2,2021,7.0
.tsv,WTFPL,2021,7.0
.tsv,EUPL-1.2,2021,7.0
.json,Vim,2021,7.0
.tsv,Artistic-2.0,2021,6.0
.tiff,ISC,2021,6.0
.pdb,MS-RL,2021,6.0
.xls,EUPL-1.2,2021,6.0
.vcf,0BSD,2021,6.0
.tiff,UPL-1.0,2021,6.0
.tsv,0BSD,2021,6.0
.tif,Zlib,2021,6.0
.fasta,AFL-3.0,2021,6.0
.tif,Artistic-2.0,2021,6.0
.nii,CC-BY-SA-4.0,2021,6.0
.tiff,0BSD,2021,6.0
.gvf,NOASSERTION,2021,6.0
.xlsx,LPPL-1.3c,2021,5.0
.xls,Zlib,2021,5.0
.dcm,WTFPL,2021,5.0
.geojson,0BSD,2021,5.0
.fastq,BSD-3-Clause-Clear,2021,5.0
.tfrecords,MPL-2.0,2021,5.0
.fasta,BSL-1.0,2021,5.0
.dcm,Zlib,2021,4.0
.xlsx,Zlib,2021,4.0
.xls,Artistic-2.0,2021,4.0
.fastq,LGPL-2.1,2021,4.0
.json,PostgreSQL,2021,4.0
.xls,OSL-3.0,2021,4.0
.fastq,LGPL-3.0,2021,4.0
.pdb,ODBL-1.0,2021,4.0
.csv,Vim,2021,4.0
.pdb,BSD-4-Clause,2021,4.0
.pdb,ECL-2.0,2021,3.0
.sbml,BSD-2-Clause,2021,3.0
.vcf,Unlicense,2021,3.0
.kml,LGPL-3.0,2021,3.0
.wav,MS-PL,2021,3.0
.geojson,ECL-2.0,2021,3.0
.geojson,EPL-1.0,2021,3.0
.tfrecords,GPL-3.0,2021,3.0
.xlsx,OSL-3.0,2021,3.0
.json,LPPL-1.3c,2021,3.0
.gvf,,2021,3.0
.sbgn,MIT,2021,3.0
.gvf,MIT,2021,3.0
.avro,CC0-1.0,2021,3.0
.csv,NCSA,2021,3.0
.xlsx,CECILL-2.1,2021,3.0
.gvf,GPL-3.0,2021,3.0
.sbml,CC0-1.0,2021,3.0
.tsv,AFL-3.0,2021,2.0
.kml,EPL-1.0,2021,2.0
.geojson,Artistic-2.0,2021,2.0
.parquet,Unlicense,2021,2.0
.tsv,OSL-3.0,2021,2.0
.gvcf,NOASSERTION,2021,2.0
.gvcf,MIT,2021,2.0
.fastq,BSL-1.0,2021,2.0
.wav,EUPL-1.1,2021,2.0
.dcm,BSL-1.0,2021,2.0
.tiff,BSL-1.0,2021,2.0
.vcf,Artistic-2.0,2021,2.0
.kml,WTFPL,2021,2.0
.gvf,BSD-2-Clause,2021,2.0
.sbml,CC-BY-4.0,2021,2.0
.tfrecords,BSD-3-Clause,2021,2.0
.vcf,LGPL-2.1,2021,2.0
.parquet,PostgreSQL,2021,2.0
.sbml,BSD-3-Clause,2021,2.0
.wav,BSD-4-Clause,2021,2.0
.xlsx,MS-RL,2021,1.0
.dcm,ISC,2021,1.0
.tiff,NCSA,2021,1.0
.tfrecords,GPL-2.0,2021,1.0
.gvcf,GPL-3.0,2021,1.0
.wav,NCSA,2021,1.0
.gvf,AGPL-3.0,2021,1.0
.tiff,WTFPL,2021,1.0
.gvcf,,2021,1.0
.tiff,BSD-4-Clause,2021,1.0
.pdb,EUPL-1.1,2021,1.0
.geojson,BSL-1.0,2021,1.0
.fasta,Artistic-2.0,2021,1.0
.gvcf,AGPL-3.0,2021,1.0
.nii,CC-BY-4.0,2021,1.0
.vcf,EPL-2.0,2021,1.0
.tsv,Zlib,2021,1.0
.wav,ECL-2.0,2021,1.0
.parquet,BSD-4-Clause,2021,1.0
.xls,LPPL-1.3c,2021,1.0
.pdb,OSL-3.0,2021,1.0
.tiff,Artistic-2.0,2021,1.0
.avro,BSD-2-Clause,2021,1.0
.xls,AFL-3.0,2021,1.0
.vcf,CC-BY-SA-4.0,2021,1.0
.xlsx,BSD-3-Clause-Clear,2021,1.0
.xls,EUPL-1.1,2021,1.0
.tif,BSD-3-Clause-Clear,2021,1.0
.dcm,0BSD,2021,1.0
.parquet,LGPL-2.1,2021,1.0
.json,,2022,124954691.0
.csv,,2022,34338062.0
.json,MIT,2022,14576853.0
.wav,,2022,8214748.0
.csv,MIT,2022,5099203.0
.json,NOASSERTION,2022,4898169.0
.geojson,NOASSERTION,2022,4397250.0
.json,GPL-3.0,2022,3976722.0
.json,Apache-2.0,2022,3845246.0
.tif,,2022,3088600.0
.pdb,,2022,2988957.0
.json,CC0-1.0,2022,2636731.0
.xlsx,,2022,1785628.0
.csv,GPL-3.0,2022,1390531.0
.json,BSD-3-Clause,2022,1252671.0
.json,AGPL-3.0,2022,1134494.0
.csv,Apache-2.0,2022,1088637.0
.wav,MIT,2022,1029378.0
.tsv,,2022,867564.0
.json,Unlicense,2022,801470.0
.fasta,,2022,783553.0
.geojson,,2022,674335.0
.csv,BSD-3-Clause,2022,637312.0
.wav,Unlicense,2022,634508.0
.csv,NOASSERTION,2022,624888.0
.parquet,,2022,611393.0
.dcm,NOASSERTION,2022,566553.0
.tiff,,2022,550183.0
.dcm,,2022,501025.0
.xls,,2022,469804.0
.csv,CC-BY-4.0,2022,385290.0
.json,0BSD,2022,333221.0
.json,CC-BY-4.0,2022,305915.0
.json,GPL-2.0,2022,270199.0
.tif,MIT,2022,259693.0
.geojson,MIT,2022,256880.0
.shp,,2022,240598.0
.dbf,,2022,240169.0
.shx,,2022,231502.0
.wav,GPL-3.0,2022,221100.0
.wav,NOASSERTION,2022,220717.0
.wav,Apache-2.0,2022,193551.0
.pdb,MIT,2022,191379.0
.xlsx,MIT,2022,184175.0
.tsv,MIT,2022,172183.0
.fasta,MIT,2022,158301.0
.kml,,2022,151180.0
.csv,BSD-2-Clause,2022,123312.0
.tsv,CC0-1.0,2022,121514.0
.csv,CC0-1.0,2022,118421.0
.parquet,MIT,2022,97001.0
.pdb,GPL-3.0,2022,96038.0
.tif,GPL-3.0,2022,93578.0
.csv,Unlicense,2022,92592.0
.json,LGPL-3.0,2022,75490.0
.csv,AGPL-3.0,2022,68987.0
.json,MPL-2.0,2022,67845.0
.parquet,GPL-3.0,2022,66160.0
.json,BSD-2-Clause,2022,62070.0
.wav,CC0-1.0,2022,60504.0
.csv,GPL-2.0,2022,59046.0
.tsv,Unlicense,2022,58477.0
.tiff,MIT,2022,51616.0
.pdb,Apache-2.0,2022,46329.0
.xlsx,GPL-3.0,2022,45623.0
.pdb,NOASSERTION,2022,43722.0
.fasta,GPL-3.0,2022,35290.0
.wav,BSD-3-Clause,2022,32816.0
.xlsx,Unlicense,2022,31742.0
.tif,Apache-2.0,2022,31100.0
.tsv,GPL-3.0,2022,30619.0
.tif,NOASSERTION,2022,29983.0
.nii,,2022,28906.0
.parquet,Apache-2.0,2022,27712.0
.xlsx,NOASSERTION,2022,25370.0
.xls,CC0-1.0,2022,22864.0
.csv,EUPL-1.2,2022,22610.0
.csv,LGPL-3.0,2022,22237.0
.vcf,,2022,22133.0
.json,WTFPL,2022,21648.0
.json,LGPL-2.1,2022,20960.0
.xlsx,Apache-2.0,2022,19235.0
.json,CC-BY-SA-4.0,2022,18711.0
.tsv,Apache-2.0,2022,18538.0
.xls,MIT,2022,18189.0
.csv,BSL-1.0,2022,17840.0
.tsv,NOASSERTION,2022,17836.0
.pdb,LGPL-2.1,2022,17645.0
.wav,AGPL-3.0,2022,17411.0
.wav,GPL-2.0,2022,17122.0
.csv,CC-BY-SA-4.0,2022,16712.0
.csv,LGPL-2.1,2022,16601.0
.dcm,MIT,2022,16339.0
.tif,MPL-2.0,2022,15326.0
.shp,GPL-3.0,2022,14444.0
.json,ISC,2022,14232.0
.tif,CC-BY-4.0,2022,12807.0
.wav,MPL-2.0,2022,12528.0
.json,BSL-1.0,2022,12472.0
.dcm,GPL-3.0,2022,12457.0
.xlsx,CC0-1.0,2022,10729.0
.geojson,Apache-2.0,2022,10415.0
.csv,MPL-2.0,2022,9097.0
.xls,GPL-3.0,2022,8521.0
.json,EUPL-1.2,2022,8394.0
.tiff,NOASSERTION,2022,7949.0
.tiff,GPL-3.0,2022,7873.0
.xls,NOASSERTION,2022,7864.0
.dbf,MIT,2022,7698.0
.geojson,BSD-3-Clause,2022,7490.0
.tif,CC0-1.0,2022,7302.0
.dbf,GPL-3.0,2022,7265.0
.avro,,2022,7265.0
.shx,GPL-3.0,2022,7204.0
.dcm,CC-BY-4.0,2022,6829.0
.json,EPL-2.0,2022,6829.0
.fasta,NOASSERTION,2022,6728.0
.geojson,GPL-3.0,2022,6705.0
.tsv,BSD-3-Clause,2022,6628.0
.dcm,Apache-2.0,2022,6553.0
.wav,BSD-2-Clause,2022,6437.0
.shp,MIT,2022,6122.0
.shx,MIT,2022,5988.0
.pdb,BSD-3-Clause,2022,5933.0
.tif,AGPL-3.0,2022,5721.0
.fastq,,2022,5184.0
.pdb,Unlicense,2022,5010.0
.dbf,NOASSERTION,2022,4958.0
.pdb,GPL-2.0,2022,4824.0
.pdb,EPL-2.0,2022,4797.0
.shp,NOASSERTION,2022,4783.0
.vcf,MIT,2022,4688.0
.nii,MIT,2022,4558.0
.shx,NOASSERTION,2022,4457.0
.json,ODBL-1.0,2022,4420.0
.xlsx,MPL-2.0,2022,4047.0
.pdb,CC0-1.0,2022,4025.0
.tsv,CC-BY-4.0,2022,3996.0
.csv,OSL-3.0,2022,3985.0
.kml,MIT,2022,3973.0
.xlsx,CC-BY-SA-4.0,2022,3862.0
.tif,BSD-3-Clause,2022,3856.0
.xlsx,BSD-3-Clause,2022,3759.0
